Unnamed: 0,Unnamed: 1,Indicadores,Programa (MWh),Programa (MWh).1,Programa (MWh).2,Programa (MWh).3,Programa (MWh).4,Programa (MWh).5,Programa (MWh).6,Programa (MWh).7,Programa (MWh).8,Programa (MWh).9,Programa (MWh).10,Programa (MWh).11,Programa (MWh).12,Programa (MWh).13,Programa (MWh).14,Programa (MWh).15,Programa (MWh).16,Programa (MWh).17,Programa (MWh).18,Programa (MWh).19,Programa (MWh).20,Programa (MWh).21,Programa (MWh).22,Programa (MWh).23,Programa (MWh).24,Programa (MWh).25,Programa (MWh).26,Programa (MWh).27,Programa (MWh).28,Programa (MWh).29,Programa (MWh).30,Programa (MWh).31,Programa (MWh).32,Programa (MWh).33,Programa (MWh).34,Programa (MWh).35,Programa (MWh).36,Programa (MWh).37,Programa (MWh).38,Programa (MWh).39,Programa (MWh).40,Programa (MWh).41,Programa (MWh).42,Programa (MWh).43,Programa (MWh).44,Programa (MWh).45,Programa (MWh).46,Programa (MWh).47,Programa (MWh).48,Programa (MWh).49,Programa (MWh).50,Programa (MWh).51,Programa (MWh).52,Programa (MWh).53,Programa (MWh).54,Programa (MWh).55,Programa (MWh).56,Programa (MWh).57,Programa (MWh).58,Programa (MWh).59,Programa (MWh).60,Programa (MWh).61,Programa (MWh).62,Programa (MWh).63,Programa (MWh).64,Programa (MWh).65,Programa (MWh).66,Programa (MWh).67,Programa (MWh).68,Programa (MWh).69,Programa (MWh).70,Programa (MWh).71,Programa (MWh).72,Programa (MWh).73,Programa (MWh).74,Programa (MWh).75,Programa (MWh).76,Programa (MWh).77,Programa (MWh).78,Programa (MWh).79,Programa (MWh).80,Programa (MWh).81,Programa (MWh).82,Programa (MWh).83,Programa (MWh).84,Programa (MWh).85,Programa (MWh).86,Programa (MWh).87,Programa (MWh).88,Programa (MWh).89,Programa (MWh).90,Programa (MWh).91,Programa (MWh).92,Programa (MWh).93,Programa (MWh).94,Programa (MWh).95,Programa (MWh).96
ASTRC01,8,,"-100,950","-1,600","-1,600","-1,525","-1,475","-1,525","-1,425","-1,425","-1,450","-1,400","-1,400","-1,400","-1,350","-1,400","-1,375","-1,375","-1,325","-1,375","-1,325","-1,350","-1,375","-1,350","-1,350","-1,350","-1,200","-1,250","-1,250","-1,125","-1,000","-0,825","-0,700","-0,675","-0,625","-0,675","-0,675","-0,725","-0,650","-0,725","-0,675","-0,725","-0,775","-0,750","-0,775","-0,800","-0,750","-0,825","-0,875","-0,850","-0,900","-0,900","-0,925","-0,900","-0,900","-0,925","-0,900","-0,875","-0,900","-0,850","-0,875","-0,875","-0,825","-0,825","-0,825","-0,850","-0,850","-0,800","-0,850","-0,850","-0,850","-0,850","-0,850","-0,875","-0,825","-0,825","-0,875","-0,850","-0,850","-0,875","-0,900","-0,875","-0,900","-0,850","-0,900","-0,950","-0,875","-0,950","-1,000","-1,050","-1,175","-1,375","-1,475","-1,625","-1,575","-1,550","-1,550","-1,525","-1,500"
ATEEC01,8,,"-668,825","-8,175","-7,825","-7,600","-7,075","-7,550","-7,350","-7,175","-7,050","-6,275","-7,075","-7,300","-7,225","-7,425","-7,375","-7,325","-7,225","-7,125","-6,850","-6,800","-6,800","-6,850","-6,850","-6,525","-6,500","-6,575","-6,525","-6,375","-6,125","-5,775","-5,600","-5,500","-5,500","-5,625","-5,650","-5,675","-6,000","-6,300","-6,350","-6,600","-6,675","-6,600","-6,675","-6,525","-6,575","-6,575","-6,625","-6,675","-6,725","-7,025","-6,875","-6,925","-6,950","-6,950","-7,000","-7,025","-7,050","-7,025","-7,225","-7,000","-7,000","-7,050","-7,075","-7,075","-7,250","-7,175","-7,125","-7,400","-7,450","-7,625","-7,475","-7,575","-7,725","-7,550","-8,125","-8,300","-8,500","-8,250","-8,175","-8,325","-8,450","-8,550","-8,700","-8,825","-8,550","-8,650","-8,750","-8,900","-9,175","-6,125","-6,575","-5,900","-4,350","-4,125","-4,050","-4,625","-4,100"
ATLSC01,8,,"-1708,175","-19,275","-19,275","-19,275","-19,250","-18,500","-18,525","-18,525","-18,475","-17,725","-17,750","-17,750","-17,700","-17,225","-17,200","-17,225","-17,200","-17,025","-17,000","-17,025","-16,975","-16,925","-16,900","-16,925","-16,950","-17,575","-17,550","-17,450","-17,300","-17,575","-17,625","-17,600","-17,500","-17,650","-17,650","-17,600","-17,525","-17,825","-17,800","-17,800","-17,800","-17,400","-17,375","-17,375","-17,350","-16,900","-16,875","-16,825","-16,800","-16,575","-16,575","-16,550","-16,525","-16,225","-16,275","-16,325","-16,425","-16,325","-16,250","-16,175","-16,150","-16,225","-16,225","-16,225","-16,225","-16,025","-16,050","-16,075","-16,100","-16,025","-16,075","-16,125","-16,175","-17,000","-17,025","-17,025","-17,050","-18,350","-18,325","-18,325","-18,325","-19,450","-19,475","-19,500","-19,525","-20,725","-20,725","-20,825","-21,050","-21,625","-21,425","-21,325","-21,350","-21,200","-21,150","-21,100","-21,050"
ATLSR01,8,,"-319,600","-3,350","-3,350","-3,350","-3,325","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,350","-3,375","-3,350","-3,350","-3,325","-3,350","-3,350","-3,350","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,300","-3,300","-3,300","-3,300","-3,300","-3,300","-3,300","-3,300","-3,300","-3,325","-3,325","-3,300","-3,300","-3,300","-3,300","-3,300","-3,300","-3,300","-3,300","-3,300","-3,300","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,350","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,325","-3,350","-3,350","-3,325","-3,325","-3,325","-3,350","-3,350","-3,325","-3,325"
ATPC01,8,,"-1,925","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025",,,,,,,,,,,,,,,,,,,,"-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025"
AUDAC01,8,,"-479,500","-5,500","-5,400","-5,300","-5,200","-5,100","-5,100","-4,900","-4,700","-4,600","-4,600","-4,500","-4,500","-4,500","-4,500","-4,400","-4,600","-4,700","-4,700","-4,700","-4,700","-4,800","-4,800","-4,800","-4,700","-4,600","-4,400","-4,400","-4,200","-4,200","-4,200","-4,100","-4,100","-4,400","-4,400","-4,500","-4,500","-4,900","-5,000","-5,000","-4,900","-5,300","-5,200","-5,400","-5,200","-5,300","-5,300","-5,400","-5,300","-5,300","-5,300","-5,300","-5,200","-5,200","-5,300","-5,300","-5,100","-5,100","-5,100","-5,100","-5,000","-5,000","-5,000","-5,000","-4,900","-4,800","-4,900","-5,000","-4,900","-4,900","-5,000","-4,900","-5,000","-4,900","-5,200","-5,200","-5,300","-5,200","-5,300","-5,300","-5,400","-5,200","-5,300","-5,300","-5,200","-5,100","-5,200","-5,400","-5,400","-5,700","-5,700","-5,700","-5,600","-5,600","-5,500","-5,400","-5,300"
AVILC01,7,,"-16,800","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,225","-0,225","-0,225","-0,225","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275"
AXPOR01,8,,"-2647,700","-28,075","-28,100","-28,125","-28,175","-28,225","-28,225","-28,200","-28,250","-28,250","-28,275","-28,225","-28,200","-28,200","-28,225","-28,225","-28,200","-28,250","-28,250","-28,225","-28,150","-28,125","-28,025","-27,975","-27,950","-27,900","-27,900","-27,825","-27,800","-27,775","-27,775","-27,800","-27,750","-27,675","-27,650","-27,650","-27,575","-27,575","-27,550","-27,500","-27,450","-27,350","-27,350","-27,325","-27,300","-27,325","-27,275","-27,250","-27,225","-27,275","-27,275","-27,250","-27,250","-27,225","-27,200","-27,200","-27,175","-27,150","-27,125","-27,100","-27,100","-27,100","-27,125","-27,125","-27,100","-27,075","-27,050","-27,100","-27,100","-27,150","-27,200","-27,250","-27,325","-27,325","-27,350","-27,325","-27,375","-27,325","-27,325","-27,350","-27,350","-27,375","-27,400","-27,400","-27,425","-27,425","-27,475","-27,525","-27,475","-27,500","-27,475","-27,450","-27,450","-27,475","-27,475","-27,475","-27,475"
AYLUC01,8,,"-6,000","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050"
BACAC01,7,,"-37,025","-0,375","-0,375","-0,375","-0,375","-0,375","-0,375","-0,375","-0,375","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,375","-0,375","-0,375","-0,375","-0,375","-0,350","-0,375","-0,350","-0,375","-0,375","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,325","-0,325","-0,325","-0,325","-0,350","-0,350","-0,350","-0,350","-0,375","-0,350","-0,350","-0,375","-0,375","-0,350","-0,400","-0,425","-0,375","-0,400","-0,425","-0,425","-0,375","-0,400","-0,425","-0,425","-0,400","-0,375","-0,425","-0,425","-0,425","-0,400","-0,375","-0,425","-0,425","-0,425","-0,425","-0,400","-0,425","-0,450","-0,450","-0,450","-0,400","-0,400","-0,425","-0,425","-0,425","-0,375","-0,425","-0,425","-0,425","-0,375","-0,425","-0,425","-0,400","-0,400","-0,425","-0,425","-0,375","-0,400","-0,425","-0,400","-0,400","-0,425","-0,400"
BAHIAB,1,,"4890,000","85,000","85,000","43,250","43,250","71,250","57,250","71,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","43,250","85,000","85,000","85,000","85,000","85,000","85,000","85,000","85,000","85,000","85,000","85,000","85,000","85,000","85,000"
BAKC01,7,,"-5,400","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,075","-0,075","-0,075","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050"
BALKC01,7,,"-1,700","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025"
BANARES,10,,"7,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,025","0,025","0,025","0,025","0,100","0,100","0,100","0,100","0,150","0,150","0,150","0,150","0,150","0,150","0,150","0,150","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,175","0,150","0,150","0,150","0,150","0,125","0,125","0,125","0,125","0,075","0,075","0,075","0,075","0,050","0,050","0,050","0,050",,,,,,,,,,,,
BATTOS,10,,"22,275",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,025","0,025","0,050","0,075","0,100","0,125","0,175","0,200","0,250","0,300","0,325","0,375","0,400","0,450","0,475","0,500","0,525","0,550","0,575","0,575","0,600","0,600","0,625","0,625","0,625","0,625","0,625","0,650","0,650","0,650","0,650","0,650","0,650","0,650","0,625","0,625","0,600","0,600","0,575","0,550","0,500","0,475","0,450","0,400","0,350","0,325","0,275","0,225","0,200","0,150","0,125","0,100","0,075","0,050","0,025","0,025",,,,,,,,,,,,
BAYWA1,10,,"41,525",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,050","0,150","0,275","0,450","0,700","0,975","1,300","1,250","2,050","2,450","0,850",,"3,100","2,050","0,575",,"0,250",,,,,,,,,,,,,,,,,,,,,,,,,,"1,025","2,675","3,600","3,250","2,900","2,550","2,200","1,850","1,500","1,175","0,900","0,650","0,425","0,225","0,100","0,025",,,,,,,,,,
BAYWA3,10,,"11,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,025","0,050","0,100","0,175","0,250","0,325","0,325","0,525","0,625","0,225",,"0,750","0,475","0,125",,"0,050",,,,,,,,,,,,,,,,,,,,,,,,,,"0,225","0,625","0,875","0,825","0,800","0,750","0,675","0,575","0,475","0,375","0,300","0,225","0,150","0,075","0,025",,,,,,,,,,,
BECOC01,8,,"-288,600","-4,075","-3,975","-3,875","-3,775","-3,675","-3,600","-3,500","-3,425","-3,325","-3,250","-3,175","-3,150","-3,100","-3,075","-3,025","-3,000","-2,950","-2,925","-2,900","-2,900","-2,925","-2,925","-2,900","-2,850","-2,850","-2,800","-2,700","-2,550","-2,225","-2,075","-2,000","-2,000","-2,050","-2,050","-2,050","-2,050","-2,100","-2,100","-2,075","-2,050","-1,975","-1,950","-1,900","-1,875","-1,850","-1,800","-1,775","-1,775","-1,700","-1,675","-1,700","-1,750","-1,875","-1,925","-1,975","-2,025","-2,025","-2,075","-2,100","-2,100","-2,100","-2,100","-2,150","-2,250","-2,375","-2,475","-2,575","-2,700","-2,825","-2,950","-3,050","-3,150","-3,200","-3,275","-3,450","-3,675","-4,075","-4,300","-4,475","-4,550","-4,550","-4,625","-4,700","-4,750","-4,850","-4,925","-4,950","-4,950","-4,950","-4,950","-4,875","-4,725","-4,500","-4,375","-4,250","-4,150"
BEJAR,10,,"37,925",,,,,"1,100",,"1,100",,,,,,"1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100",,,,,,,,,"0,025","0,025","0,050",,,,,,,,,,"0,500","1,100","1,100","0,700","0,725","0,750","0,750","0,750","0,750","0,725","0,700","0,700","0,700","0,750","0,775","0,800","0,825","0,825","0,800","0,800","0,800","0,800","0,775","0,775","0,775","0,775","0,775","0,750","0,725","0,700","0,675","0,625","0,575",,,,,"0,250","0,200","0,150",,,"0,050","0,025",,,,,,,"1,100",,,,,
BELIN1,10,,"308,675",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,025","0,250","0,800","1,550","2,350","3,150","4,075","5,000","4,850","2,075","2,050","2,750","7,025","7,450","7,550","7,575","7,575","7,575","7,250","7,225","7,200","7,150","7,100","7,025","6,975","6,900","6,800","6,700","6,650","6,600","6,625","6,650","6,675","6,700","6,700","6,700","6,700","6,750","6,850","6,975","7,025","7,025","6,975","6,850","6,675","6,575","6,275","5,925","5,525","5,075","4,575","4,025","3,450","2,850","2,175","1,500","0,900","0,500","0,175","0,025",,,,,,,,,
BENOC01,8,,"-46,475","-0,550","-0,525","-0,525","-0,550","-0,575","-0,550","-0,550","-0,525","-0,525","-0,550","-0,550","-0,500","-0,500","-0,500","-0,500","-0,500","-0,500","-0,500","-0,500","-0,500","-0,500","-0,525","-0,450","-0,475","-0,500","-0,475","-0,450","-0,450","-0,400","-0,450","-0,450","-0,450","-0,425","-0,425","-0,400","-0,400","-0,425","-0,400","-0,425","-0,400","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,375","-0,375","-0,350","-0,325","-0,350","-0,375","-0,400","-0,475","-0,550","-0,575","-0,625","-0,625","-0,575","-0,550","-0,550","-0,525","-0,525","-0,525","-0,550","-0,525","-0,500","-0,500","-0,550","-0,525","-0,525","-0,525","-0,550","-0,550","-0,550","-0,550","-0,550","-0,550","-0,575","-0,600","-0,500","-0,600","-0,575","-0,550","-0,575","-0,550","-0,550","-0,525","-0,500","-0,475","-0,550"
BEREBRO,1,,"24,300","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,300","0,300","0,300","0,300","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,275","0,275","0,275","0,275","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,275","0,275","0,275","0,275","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275"
BERLC01,8,,"-6,950","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,075","-0,100","-0,075","-0,075","-0,075","-0,100","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075"
BERR1,1,,"2,400","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025"
BERR2,1,,"2,400","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025"
BES4,1,,"3603,325","78,900","73,000","67,100","61,200","73,000","70,050","70,050","67,100","67,100","64,150","61,200","53,800","61,200","52,350","49,750","49,400","40,550","38,000","40,550","38,550","37,600","37,600","37,600","37,925","43,500","43,500","43,900","43,500","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","61,200","81,850","89,400","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750","28,750"
BES5,1,,"5077,500","80,000","80,000","80,000","80,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","37,500","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000","80,000"
BESC01,8,,"-2,400","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025"
BESTC01,8,,"-7,300","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,075","-0,075","-0,075","-0,075"
BEYOC01,8,,"-110,300","-1,350","-1,300","-1,275","-1,225","-1,200","-1,175","-1,150","-1,125","-1,150","-1,125","-1,125","-1,100","-1,075","-1,075","-1,050","-1,050","-1,050","-1,050","-1,025","-1,025","-1,025","-1,025","-1,025","-1,025","-1,000","-1,025","-0,975","-0,950","-0,950","-0,950","-0,925","-0,950","-0,925","-0,950","-0,975","-0,950","-1,000","-1,000","-1,025","-1,025","-1,025","-1,025","-1,050","-1,075","-1,075","-1,075","-1,075","-1,075","-1,125","-1,150","-1,150","-1,150","-1,175","-1,175","-1,175","-1,175","-1,175","-1,200","-1,175","-1,175","-1,175","-1,175","-1,175","-1,150","-1,150","-1,125","-1,150","-1,150","-1,125","-1,150","-1,175","-1,150","-1,175","-1,200","-1,225","-1,250","-1,275","-1,300","-1,325","-1,325","-1,350","-1,375","-1,400","-1,375","-1,375","-1,375","-1,375","-1,375","-1,400","-1,400","-1,375","-1,350","-1,300","-1,275","-1,225","-1,200"
